Keyword,Period,Year,Date,Hit_Cleaned,Hit
Nation,1946-1969,1950,1950-05-25,"In einem Bericht an den amerikanischen Kongreß nahm Präsident Truman zu dem sowjetischen UNO-Boykott wegen der Nichtzulassung Rot-Chinas zu den Vereinten Nationen in bisher, nicht gekannter Schärfe Stellung.","In einem Bericht an den amerikanischen Kongreß nahm Präsident Truman zu dem sowjetischen UNO-Boykott wegen der Nichtzulassung Rot-Chinas zu den Vereinten Nationen in bisher, nicht gekannter Schärfe Stellung."
Nation,1946-1969,1950,1950-08-10,Straßburg ist gewiß ein freundliches Symbol für ein langsam wachsendes Gefühl der Zusammengehörigkeit innerhalb der westeuropäischen Nationen.,Straßburg ist gewiß ein freundliches Symbol für ein langsam wachsendes Gefühl der Zusammengehörigkeit innerhalb der westeuropäischen Nationen.
Nation,1946-1969,1950,1950-04-27,"In den sechs Jahren, die seit der Währungs- und Finanzkonferenz von 44 Nationen der UNO in Bretton Woods verflossen sind, haben sich hochbedeutsame Erfahrungen ergeben.","In den sechs Jahren, die seit der Währungs- und Finanzkonferenz von 44 Nationen der UNO in Bretton Woods verflossen sind, haben sich hochbedeutsame Erfahrungen ergeben."
Nation,1946-1969,1950,1950-05-25,"Der Weimarer gab zurück, ein Theorist nordischer Nationen könne ebensogut definieren, Dur sei ein Moll mit erhöhter Terz.","Der Weimarer gab zurück, ein Theorist nordischer Nationen könne ebensogut definieren, Dur sei ein Moll mit erhöhter Terz."
Nation,1946-1969,1950,1950-10-12,"Heute jedoch sind auch jene freien Nationen, die die Warnungszeichen von Berlin übersahen, durch Korea aufgeweckt.","Heute jedoch sind auch jene freien Nationen, die die Warnungszeichen von Berlin übersahen, durch Korea aufgeweckt."
Nation,1946-1969,1951,1951-06-28,"Er sagte, daß, während damals alle Friedenshoffnungen vernichtet schienen, heute die Vereinten Nationen stärker seien als vor einem Jahr.","Er sagte, daß, während damals alle Friedenshoffnungen vernichtet schienen, heute die Vereinten Nationen stärker seien als vor einem Jahr."
Nation,1946-1969,1951,1951-05-24,"Aber es sind nicht einzelne Nationen, die dort gegen die Sowjets kämpfen.","Aber es sind nicht einzelne Nationen, die dort gegen die Sowjets kämpfen."
Nation,1946-1969,1951,1951-11-22,"Auf der UNO-Vollversammlung in Paris wies der sowjetrussische Außenminister Wyschinski in seiner zweiten Rede die Appelle der kleineren Nationen, seine Ablehnung des Abrüstungsvorschlages der drei Westmächte noch einmal zu erwägen, zurück.","Auf der UNO-Vollversammlung in Paris wies der sowjetrussische Außenminister Wyschinski in seiner zweiten Rede die Appelle der kleineren Nationen, seine Ablehnung des Abrüstungsvorschlages der drei Westmächte noch einmal zu erwägen, zurück."
Nation,1946-1969,1951,1951-03-29,"Denn auch rückläufig könnte der universale Geist dieses Landes, in dem Angehörige aller Nationen versammelt sind, für unser Denken nur entprovinzialisierend wirken.","Denn auch rückläufig könnte der universale Geist dieses Landes, in dem Angehörige aller Nationen versammelt sind, für unser Denken nur entprovinzialisierend wirken."
Nation,1946-1969,1951,1951-04-12,"In der nächsten Unterhaltung, mit Herrn Pampelmuser, werden Sie dann hören, daß die Stadtväter längst nicht genug für den (""sozialen"") Wohnungsbau getan hätten, aber bei öffentlichen Gebäuden einen Aufwand trieben, der ""geradezu abstoßend"" sei, und ""leichtfertig, weil wir dadurch in den Augen des Ausländers als eine reiche und hoffärtige Nation dastehen"".","In der nächsten Unterhaltung, mit Herrn Pampelmuser, werden Sie dann hören, daß die Stadtväter längst nicht genug für den (""sozialen"") Wohnungsbau getan hätten, aber bei öffentlichen Gebäuden einen Aufwand trieben, der ""geradezu abstoßend"" sei, und ""leichtfertig, weil wir dadurch in den Augen des Ausländers als eine reiche und hoffärtige Nation dastehen""."
Nation,1946-1969,1951,1951-01-04,"Wem die Erfahrungen der letzten zwanzig Jahre nicht genügen, kann es heute an der Rohstoff- und Preisentwicklung und an der zunehmenden Verknappung unseres Arbeitspotentials ablesen, daß das Doppelziel ""Kanonen und Butter"" nur durch Produktionsausweitung auf einer weit breiteren Basis des wirtschaftlichen Ausgleichs erreicht werden kann, als sie irgendeine Nation Westeuropas allein bietet.","Wem die Erfahrungen der letzten zwanzig Jahre nicht genügen, kann es heute an der Rohstoff- und Preisentwicklung und an der zunehmenden Verknappung unseres Arbeitspotentials ablesen, daß das Doppelziel ""Kanonen und Butter"" nur durch Produktionsausweitung auf einer weit breiteren Basis des wirtschaftlichen Ausgleichs erreicht werden kann, als sie irgendeine Nation Westeuropas allein bietet."
Nation,1946-1969,1951,1951-07-05,"Trotz dieser Rechtslage werden noch immer Anklagen nach dem Kontrollratsgesetz erhoben, die von der Nichtachtung des deutschen Rechts zur Zeit der Tat ausgehen, Dabei scheint die irrtümliche Auffassung zu bestehen, daß das Besatzungsrecht zu einem solchen Verhalten zwinge, Auch das Besatzungsrecht ist aber dem Völkerrecht unterworfen und kann daher zum mindesten seit dem erwähnten Beschluß der Vereinten Nationen keine rückwirkende Anwendung von Strafgesetzen mehr vorschreiben.","Trotz dieser Rechtslage werden noch immer Anklagen nach dem Kontrollratsgesetz erhoben, die von der Nichtachtung des deutschen Rechts zur Zeit der Tat ausgehen, Dabei scheint die irrtümliche Auffassung zu bestehen, daß das Besatzungsrecht zu einem solchen Verhalten zwinge, Auch das Besatzungsrecht ist aber dem Völkerrecht unterworfen und kann daher zum mindesten seit dem erwähnten Beschluß der Vereinten Nationen keine rückwirkende Anwendung von Strafgesetzen mehr vorschreiben."
Nation,1946-1969,1951,1951-05-17,"Der Kampf gegen die Inflation kann nach seiner Ansicht nur durch die persönliche Haltung des einzelnen Bürgers gewonnen werden, der entscheiden muß, ""ob die Nation im höchsten Sinne patriotisch oder engstirnig selbstsüchtig sein will.""","Der Kampf gegen die Inflation kann nach seiner Ansicht nur durch die persönliche Haltung des einzelnen Bürgers gewonnen werden, der entscheiden muß, ""ob die Nation im höchsten Sinne patriotisch oder engstirnig selbstsüchtig sein will."""
Nation,1946-1969,1951,1951-08-16,"Er lautete: ""Der Begriff der Nation und die deutsche Jugend.""","Er lautete: ""Der Begriff der Nation und die deutsche Jugend."""
Nation,1946-1969,1951,1951-01-04,"Die Verteidigung Westeuropas aber, so meinte Hoover, sei Sache der Nationen Europas und nicht der Vereinigten Staaten:","Die Verteidigung Westeuropas aber, so meinte Hoover, sei Sache der Nationen Europas und nicht der Vereinigten Staaten:"
Nation,1946-1969,1951,1951-03-01,"Präsident Truman erklärte, die Vereinigten Staaten seien nach wie vor bereit, jede Möglichkeit zu sondieren, die eine Aussicht bieten Schwierigkeiten mit anderen Nationen unter ehrenhaften Bedingungen aus der Welt zu schaffen.","Präsident Truman erklärte, die Vereinigten Staaten seien nach wie vor bereit, jede Möglichkeit zu sondieren, die eine Aussicht bieten Schwierigkeiten mit anderen Nationen unter ehrenhaften Bedingungen aus der Welt zu schaffen."
Nation,1946-1969,1951,1951-04-05,Zum zweiten Male haben die Streitkräfte der Vereinten Nationen den koreanischen Rubikon erreicht.,Zum zweiten Male haben die Streitkräfte der Vereinten Nationen den koreanischen Rubikon erreicht.
Nation,1946-1969,1951,1951-02-01,"""Das Repräsentantenhaus ist der Ansicht, daß die Organisation der Vereinten Nationen sofort handeln und die chinesischen kommunistischen Behörden des Angriffs in Korea für schuldig erklären muß.""","""Das Repräsentantenhaus ist der Ansicht, daß die Organisation der Vereinten Nationen sofort handeln und die chinesischen kommunistischen Behörden des Angriffs in Korea für schuldig erklären muß."""
Nation,1946-1969,1951,1951-11-15,"Auf dem Sterbebett in Straßburg, wo ihm Blutspenden befreundeter Dichter aus allen Nationen die Tage verlängerten.","Auf dem Sterbebett in Straßburg, wo ihm Blutspenden befreundeter Dichter aus allen Nationen die Tage verlängerten."
Nation,1946-1969,1951,1951-07-12,"Und Morrison und Phillips gewannen die Wahlen von 1945, Es ist nie ganz klar geworden, ob sie selbst damals an den Sieg geglaubt haben oder ob sie genau so überrascht waren wie ihr großer Gegner Churchill, als sich zeigte, daß die englische Nation einen Umsturz mit dem Stimmzettel herbeigeführt hatte.","Und Morrison und Phillips gewannen die Wahlen von 1945, Es ist nie ganz klar geworden, ob sie selbst damals an den Sieg geglaubt haben oder ob sie genau so überrascht waren wie ihr großer Gegner Churchill, als sich zeigte, daß die englische Nation einen Umsturz mit dem Stimmzettel herbeigeführt hatte."
Nation,1946-1969,1951,1951-05-03,"Wenn sie die ausgestellten Waren auch liefern könnte, wäre sie der große Konkurrent Westdeutschlands: vom Schwimmkran und schreitenden Bagger bis zu den Kopien der Leica, Contax und Rolleiflex zeigte der sowjetische Stand im Palast der Nationen fast die gleiche Kollektion wie der unsrige.","Wenn sie die ausgestellten Waren auch liefern könnte, wäre sie der große Konkurrent Westdeutschlands: vom Schwimmkran und schreitenden Bagger bis zu den Kopien der Leica, Contax und Rolleiflex zeigte der sowjetische Stand im Palast der Nationen fast die gleiche Kollektion wie der unsrige."
Nation,1946-1969,1952,1952-12-04,"Es handelt sich in dem gegenwärtigen Stadium der Vorgänge nicht mehr um die Anerkennung der Existenzberechtigung der Nationen, vielmehr geht der Kampf darum, welchem Kontinent die zukünftige Weltführung zugesprochen werden soll, Asien oder Amerika.""","Es handelt sich in dem gegenwärtigen Stadium der Vorgänge nicht mehr um die Anerkennung der Existenzberechtigung der Nationen, vielmehr geht der Kampf darum, welchem Kontinent die zukünftige Weltführung zugesprochen werden soll, Asien oder Amerika."""
Nation,1946-1969,1952,1952-02-07,"Sie tun, was eine geschlagene Nation immer tun wird, wenn ihre Regierung nicht aus Kollaborateuren, sondern aus patriotischen und klugen Männern besteht.","Sie tun, was eine geschlagene Nation immer tun wird, wenn ihre Regierung nicht aus Kollaborateuren, sondern aus patriotischen und klugen Männern besteht."
Nation,1946-1969,1952,1952-07-17,"Es war nicht nur der Schmerz einer geschlagenen Nation, der da laut wurde, es entstand vielmehr eine Kulturauffassung, die Frankreichs Sache mit der der ganzen Menschheit gleichsetzte.","Es war nicht nur der Schmerz einer geschlagenen Nation, der da laut wurde, es entstand vielmehr eine Kulturauffassung, die Frankreichs Sache mit der der ganzen Menschheit gleichsetzte."
Nation,1946-1969,1952,1952-08-21,Das Sekretariat der Vereinten Nationen hat für die am 14. Oktober beginnende siebente Sitzung der Vollversammlung der UNO eine 65 Punkte umfassende Tagesordnung aufgestellt.,Das Sekretariat der Vereinten Nationen hat für die am 14. Oktober beginnende siebente Sitzung der Vollversammlung der UNO eine 65 Punkte umfassende Tagesordnung aufgestellt.
Nation,1946-1969,1952,1952-09-04,Siebenundfünfzig Nationen sprechen Legionesiseh,Siebenundfünfzig Nationen sprechen Legionesiseh
Nation,1946-1969,1952,1952-06-19,"Unter dem Schutz von Panzern mit Tränengas und Bajonetten haben die kampferprobten Truppen der Vereinten Nationen die Gefangenen, die sie auf den Schlachtfeldern Koreas gemacht hatten, nun auch im Lager noch einmal besiegt.","Unter dem Schutz von Panzern mit Tränengas und Bajonetten haben die kampferprobten Truppen der Vereinten Nationen die Gefangenen, die sie auf den Schlachtfeldern Koreas gemacht hatten, nun auch im Lager noch einmal besiegt."
Nation,1946-1969,1952,1952-09-04,"""Nur wiederholen wir, daß nicht die Rede sein könne, die Nationen sollen überein denken, sondern sie sollen nur einander gewahr werden, sich begreifen und, wenn sie sich wechselseitig nicht lieben mögen, sich einander wenigstens dulden lernen.""","""Nur wiederholen wir, daß nicht die Rede sein könne, die Nationen sollen überein denken, sondern sie sollen nur einander gewahr werden, sich begreifen und, wenn sie sich wechselseitig nicht lieben mögen, sich einander wenigstens dulden lernen."""
Nation,1946-1969,1952,1952-01-03,"Da lebten und arbeiteten ein Dutzend Nationen friedlich miteinander, in einem großen Wirtschaftsgebiet, mit einem gemeinsamen Parlament und einer integrierten Armee.","Da lebten und arbeiteten ein Dutzend Nationen friedlich miteinander, in einem großen Wirtschaftsgebiet, mit einem gemeinsamen Parlament und einer integrierten Armee."
Nation,1946-1969,1952,1952-05-22,"Er bildete das ethische Fundament für die bürgerliche Pflichterfüllung, sei es im Beruf, sei es im Verhältnis zwischen Regierung und Regierten, oder im Einsatz der Person für die Nation.","Er bildete das ethische Fundament für die bürgerliche Pflichterfüllung, sei es im Beruf, sei es im Verhältnis zwischen Regierung und Regierten, oder im Einsatz der Person für die Nation."
Nation,1946-1969,1952,1952-06-26,Nach dem Kriege leitete er die französische Militärmission bei den Vereinten Nationen.,Nach dem Kriege leitete er die französische Militärmission bei den Vereinten Nationen.
Nation,1946-1969,1953,1953-07-02,"Am achten Jahrestag der Unterzeichnung der Charta der Vereinten Nationen hat ihr Generalsekretär Hammarskjöld in einer Rundfunkansprache erklärt, man müsse bei Unternehmungen, die im Interesse der kollektiven Sicherheit erfolgten, mehrere herkömmliche Ansichten revidieren.","Am achten Jahrestag der Unterzeichnung der Charta der Vereinten Nationen hat ihr Generalsekretär Hammarskjöld in einer Rundfunkansprache erklärt, man müsse bei Unternehmungen, die im Interesse der kollektiven Sicherheit erfolgten, mehrere herkömmliche Ansichten revidieren."
Nation,1946-1969,1953,1953-11-12,"Wir vergessen nicht, welche Hilfe die schwedische Nation, das schwedische Rote Kreuz dem deutschen Volk in seiner ärgsten Not zuteil werden ließ.","Wir vergessen nicht, welche Hilfe die schwedische Nation, das schwedische Rote Kreuz dem deutschen Volk in seiner ärgsten Not zuteil werden ließ."
Nation,1946-1969,1953,1953-08-06,"Immerhin tröstet er sich mit Recht damit, daß die Liberalen - die sogenannte ""intellektuelle Elite der Nation"" - sich keineswegs anders verhalten als er.","Immerhin tröstet er sich mit Recht damit, daß die Liberalen - die sogenannte ""intellektuelle Elite der Nation"" - sich keineswegs anders verhalten als er."
Nation,1946-1969,1953,1953-01-22,"""Sollte wirklich jemand glauben, daß der gute Zweck noch dieses einzige Mal das böse Mittel heiligen kann, dann muß ich daran erinnern, daß wir im achten Jahr des Atomzeitalters leben und daß wir nicht die einzige Nation sind, die gelernt hat, die Kraft des Atoms zu entfesseln.""","""Sollte wirklich jemand glauben, daß der gute Zweck noch dieses einzige Mal das böse Mittel heiligen kann, dann muß ich daran erinnern, daß wir im achten Jahr des Atomzeitalters leben und daß wir nicht die einzige Nation sind, die gelernt hat, die Kraft des Atoms zu entfesseln."""
